value
#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,10,20,04,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.3,999.0,99.0,99.00
2008,10,20,04,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.3,999.0,99.0,99.00
2008,10,20,04,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,30,105,6.2,7.7,99.00,99.00,99.00,999,1018.6,25.1,26.3,999.0,99.0,99.00
2008,10,20,05,36,108,8.4,10.1,99.00,99.00,99.00,999,1018.6,25.0,26.3,999.0,99.0,99.00
2008,10,20,05,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,26.3,999.0,99.0,99.00
2008,10,20,05,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,30,102,7.8,10.1,99.00,99.00,99.00,999,1019.0,25.2,26.3,999.0,99.0,99.00
2008,10,20,06,36,107,8.4,10.9,99.00,99.00,99.00,999,1019.0,25.1,26.3,999.0,99.0,99.00
2008,10,20,06,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,26.3,999.0,99.0,99.00
2008,10,20,06,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,30,113,5.5,8.1,99.00,99.00,99.00,999,1019.3,25.4,26.3,999.0,99.0,99.00
2008,10,20,07,36,110,6.3,8.3,99.00,99.00,99.00,999,1019.4,25.3,26.3,999.0,99.0,99.00
2008,10,20,07,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,26.3,999.0,99.0,99.00
2008,10,20,07,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,30,96,7.7,9.6,99.00,99.00,99.00,999,1019.3,25.2,26.3,999.0,99.0,99.00
2008,10,20,08,36,99,7.8,9.5,99.00,99.00,99.00,999,1019.3,25.1,26.3,999.0,99.0,99.00
2008,10,20,08,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,26.3,999.0,99.0,99.00
2008,10,20,08,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,30,111,8.0,10.8,99.00,99.00,99.00,999,1019.0,24.9,26.3,999.0,99.0,99.00
2008,10,20,09,36,110,7.3,10.7,99.00,99.00,99.00,999,1019.0,25.0,26.3,999.0,99.0,99.00
2008,10,20,09,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,09,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,30,105,7.7,9.5,99.00,99.00,99.00,999,1018.6,25.2,26.3,999.0,99.0,99.00
2008,10,20,10,36,110,7.3,10.5,99.00,99.00,99.00,999,1018.6,25.2,26.3,999.0,99.0,99.00
2008,10,20,10,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,26.3,999.0,99.0,99.00
2008,10,20,10,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,26.3,999.0,99.0,99.00
2008,10,20,11,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.3,999.0,99.0,99.00
2008,10,20,11,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,30,122,5.2,7.6,99.00,99.00,99.00,999,1018.2,25.1,26.2,999.0,99.0,99.00
2008,10,20,11,36,121,5.8,9.3,99.00,99.00,99.00,999,1018.2,25.0,26.2,999.0,99.0,99.00
2008,10,20,11,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.2,999.0,99.0,99.00
2008,10,20,11,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.2,999.0,99.0,99.00
2008,10,20,12,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.2,999.0,99.0,99.00
2008,10,20,12,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.2,999.0,99.0,99.00
2008,10,20,12,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.2,999.0,99.0,99.00
2008,10,20,12,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,26.2,999.0,99.0,99.00
2008,10,20,12,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,26.1,999.0,99.0,99.00
2008,10,20,12,30,113,5.9,8.0,99.00,99.00,99.00,999,1018.1,24.9,26.1,999.0,99.0,99.00
2008,10,20,12,36,111,5.6,7.9,99.00,99.00,99.00,999,1018.0,24.9,26.1,999.0,99.0,99.00
2008,10,20,12,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,26.1,999.0,99.0,99.00
2008,10,20,12,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,26.1,999.0,99.0,99.00
2008,10,20,12,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,26.1,999.0,99.0,99.00
2008,10,20,13,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,26.0,999.0,99.0,99.00
2008,10,20,13,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,26.0,999.0,99.0,99.00
2008,10,20,13,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,26.0,999.0,99.0,99.00
2008,10,20,13,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,26.0,999.0,99.0,99.00
2008,10,20,13,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,26.0,999.0,99.0,99.00
2008,10,20,13,30,109,5.0,6.3,99.00,99.00,99.00,999,1017.7,24.9,26.0,999.0,99.0,99.00
2008,10,20,13,36,110,4.3,5.8,99.00,99.00,99.00,999,1017.7,24.8,25.9,999.0,99.0,99.00
2008,10,20,13,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,13,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,13,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,14,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,14,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,14,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,14,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.9,999.0,99.0,99.00
2008,10,20,14,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,25.8,999.0,99.0,99.00
2008,10,20,14,30,101,3.6,4.7,99.00,99.00,99.00,999,1017.7,24.9,25.8,999.0,99.0,99.00
2008,10,20,14,36,97,3.3,4.0,99.00,99.00,99.00,999,1017.8,24.8,25.8,999.0,99.0,99.00
2008,10,20,14,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,14,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,14,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,30,86,5.4,7.3,99.00,99.00,99.00,999,1017.9,24.9,25.8,999.0,99.0,99.00
2008,10,20,15,36,92,5.8,7.8,99.00,99.00,99.00,999,1017.8,24.8,25.8,999.0,99.0,99.00
2008,10,20,15,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,15,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,30,98,7.8,9.6,99.00,99.00,99.00,999,1018.4,24.7,25.8,999.0,99.0,99.00
2008,10,20,16,36,109,7.1,9.2,99.00,99.00,99.00,999,1018.4,24.8,25.8,999.0,99.0,99.00
2008,10,20,16,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,25.8,999.0,99.0,99.00
2008,10,20,16,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,30,99,7.2,8.8,99.00,99.00,99.00,999,1019.1,25.2,25.8,999.0,99.0,99.00
2008,10,20,17,36,97,7.0,8.5,99.00,99.00,99.00,999,1019.1,25.2,25.8,999.0,99.0,99.00
2008,10,20,17,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,25.8,999.0,99.0,99.00
2008,10,20,17,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,30,99,6.8,8.5,99.00,99.00,99.00,999,1019.5,25.5,25.8,999.0,99.0,99.00
2008,10,20,18,36,82,7.4,8.8,99.00,99.00,99.00,999,1019.5,25.3,25.8,999.0,99.0,99.00
2008,10,20,18,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.8,999.0,99.0,99.00
2008,10,20,18,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,30,56,5.1,6.2,99.00,99.00,99.00,999,1019.9,25.2,25.8,999.0,99.0,99.00
2008,10,20,19,36,80,4.4,5.8,99.00,99.00,99.00,999,1019.9,24.9,25.8,999.0,99.0,99.00
2008,10,20,19,42,999,99.0,99.0,99.00,99.00,99.00,999,1020.0,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,19,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.8,999.0,25.8,999.0,99.0,99.00
2008,10,20,20,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,25.8,999.0,99.0,99.00
2008,10,20,20,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,18,999,99.0,99.0,99.00,99.00,99.00,999,1020.0,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,30,225,1.2,3.0,99.00,99.00,99.00,999,1019.9,24.4,25.9,999.0,99.0,99.00
2008,10,20,20,36,186,1.2,2.6,99.00,99.00,99.00,999,1019.7,24.4,25.9,999.0,99.0,99.00
2008,10,20,20,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,25.9,999.0,99.0,99.00
2008,10,20,20,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,25.9,999.0,99.0,99.00
2008,10,20,21,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,25.9,999.0,99.0,99.00
2008,10,20,21,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.9,999.0,99.0,99.00
2008,10,20,21,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,25.9,999.0,99.0,99.00
2008,10,20,21,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,25.9,999.0,99.0,99.00
2008,10,20,21,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,26.0,999.0,99.0,99.00
2008,10,20,21,30,93,4.7,5.7,99.00,99.00,99.00,999,1018.9,26.2,26.0,999.0,99.0,99.00
2008,10,20,21,36,84,4.4,5.4,99.00,99.00,99.00,999,1018.9,25.9,26.0,999.0,99.0,99.00
2008,10,20,21,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,26.0,999.0,99.0,99.00
2008,10,20,21,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.0,999.0,99.0,99.00
2008,10,20,21,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,26.0,999.0,99.0,99.00
2008,10,20,22,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,26.0,999.0,99.0,99.00
2008,10,20,22,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,26.0,999.0,99.0,99.00
2008,10,20,22,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,26.1,999.0,99.0,99.00
2008,10,20,22,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,26.1,999.0,99.0,99.00
2008,10,20,22,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,26.1,999.0,99.0,99.00
2008,10,20,22,30,95,5.0,6.8,99.00,99.00,99.00,999,1018.3,26.3,26.1,999.0,99.0,99.00
2008,10,20,22,36,110,5.0,6.5,99.00,99.00,99.00,999,1018.2,27.0,26.1,999.0,99.0,99.00
2008,10,20,22,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,26.1,999.0,99.0,99.00
2008,10,20,22,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,26.1,999.0,99.0,99.00
2008,10,20,22,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,26.1,999.0,99.0,99.00
2008,10,20,23,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,26.2,999.0,99.0,99.00
2008,10,20,23,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,26.2,999.0,99.0,99.00
2008,10,20,23,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,26.2,999.0,99.0,99.00
2008,10,20,23,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,26.2,999.0,99.0,99.00
2008,10,20,23,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,26.2,999.0,99.0,99.00
2008,10,20,23,30,112,4.7,6.6,99.00,99.00,99.00,999,1017.3,27.2,26.2,999.0,99.0,99.00
2008,10,20,23,36,103,5.8,7.6,99.00,99.00,99.00,999,1017.3,26.9,26.3,999.0,99.0,99.00
2008,10,20,23,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.3,999.0,26.3,999.0,99.0,99.00
2008,10,20,23,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.2,999.0,26.3,999.0,99.0,99.00
2008,10,20,23,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.2,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.2,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.2,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,30,99,5.0,6.1,99.00,99.00,99.00,999,1017.0,26.2,26.3,999.0,99.0,99.00
2008,10,21,00,36,89,4.1,6.0,99.00,99.00,99.00,999,1017.0,25.6,26.3,999.0,99.0,99.00
2008,10,21,00,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.3,999.0,99.0,99.00
2008,10,21,00,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,12,999,99.0,99.0,99.00,99.00,99.00,999,1016.9,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,18,999,99.0,99.0,99.00,99.00,99.00,999,1016.9,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,24,999,99.0,99.0,99.00,99.00,99.00,999,1016.8,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,30,99,4.5,5.8,99.00,99.00,99.00,999,1016.8,25.6,26.3,999.0,99.0,99.00
2008,10,21,01,36,86,3.6,4.8,99.00,99.00,99.00,999,1016.8,25.6,26.3,999.0,99.0,99.00
2008,10,21,01,42,999,99.0,99.0,99.00,99.00,99.00,999,1016.8,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,48,999,99.0,99.0,99.00,99.00,99.00,999,1016.9,999.0,26.3,999.0,99.0,99.00
2008,10,21,01,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,02,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,02,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,02,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.3,999.0,99.0,99.00
2008,10,21,02,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.2,999.0,99.0,99.00
2008,10,21,02,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.0,999.0,26.2,999.0,99.0,99.00
2008,10,21,02,30,87,3.9,5.5,99.00,99.00,99.00,999,1017.0,25.6,26.2,999.0,99.0,99.00
2008,10,21,02,36,101,2.9,4.0,99.00,99.00,99.00,999,1017.1,25.5,26.2,999.0,99.0,99.00
2008,10,21,02,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.2,999.0,99.0,99.00
2008,10,21,02,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.2,999.0,99.0,99.00
2008,10,21,02,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.2,999.0,99.0,99.00
2008,10,21,03,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.2,999.0,99.0,99.00
2008,10,21,03,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.1,999.0,26.2,999.0,99.0,99.00
2008,10,21,03,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.2,999.0,26.2,999.0,99.0,99.00
2008,10,21,03,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.3,999.0,26.3,999.0,99.0,99.00
2008,10,21,03,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.3,999.0,26.3,999.0,99.0,99.00
2008,10,21,03,30,97,4.2,5.6,99.00,99.00,99.00,999,1017.3,25.4,26.3,999.0,99.0,99.00
2008,10,21,03,36,99,5.1,6.3,99.00,99.00,99.00,999,1017.4,25.3,26.3,999.0,99.0,99.00
2008,10,21,03,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.4,999.0,26.3,999.0,99.0,99.00
